0.35462885196,0.230120125987
0.349623150085,0.306749681288
0.927608284515,0.383305324869
0.836961617723,0.807243722885
0.998938414324,0.0560493697693
0.715293284239,0.688449090379
0.832632184272,0.695063809512
0.195503720153,0.227148567207
0.165173999424,0.230388403056
0.66058981287,0.543519916398
0.535022025347,0.169995242506
0.399381240953,0.256002329523
0.0602797379307,0.0136037084208
0.41714277179,0.199674840538
0.255775353166,0.309924942763
0.18960150983,0.162756564636
0.0456965735434,0.0248478624028
0.859868531235,0.610810016435
0.216333325503,0.197011210551
0.543065651501,0.072006311379
0.171754095392,0.174475440295
0.165071139767,0.0678280576024
0.324147970983,0.263943284686
0.55619704293,0.182637468306
0.722796075084,0.754789655566
0.79932532658,0.698793736782
0.26806663347,0.322798013291
0.927501988826,0.426381769859
0.168105477304,0.188967151115
0.82835627062,0.692901867095
